10	10	0
12	10	0
12	12	0
10	12	0
10	10	0


10	10	2
12	10	2
12	12	2
10	12	2
10	10	2


10	10	0
10	10	2


10	12	0
10	12	2


12	10	0
12	10	2


12	12	0
12	12	2


9.5	9.5	2
11.5	9.5	2
11.5	11.5	2
9.5	11.5	2
9.5	9.5	2


9.5	9.5	4
11.5	9.5	4
11.5	11.5	4
9.5	11.5	4
9.5	9.5	4


9.5	9.5	2
9.5	9.5	4


9.5	11.5	2
9.5	11.5	4


11.5	9.5	2
11.5	9.5	4


11.5	11.5	2
11.5	11.5	4


9	9	4
11	9	4
11	11	4
9	11	4
9	9	4


9	9	6
11	9	6
11	11	6
9	11	6
9	9	6


9	9	4
9	9	6


9	11	4
9	11	6


11	9	4
11	9	6


11	11	4
11	11	6


8.5	8.5	6
10.5	8.5	6
10.5	10.5	6
8.5	10.5	6
8.5	8.5	6


8.5	8.5	8
10.5	8.5	8
10.5	10.5	8
8.5	10.5	8
8.5	8.5	8


8.5	8.5	6
8.5	8.5	8


8.5	10.5	6
8.5	10.5	8


10.5	8.5	6
10.5	8.5	8


10.5	10.5	6
10.5	10.5	8


8	8	8
10	8	8
10	10	8
8	10	8
8	8	8


8	8	10
10	8	10
10	10	10
8	10	10
8	8	10


8	8	8
8	8	10


8	10	8
8	10	10


10	8	8
10	8	10


10	10	8
10	10	10


7.5	7.5	10
9.5	7.5	10
9.5	9.5	10
7.5	9.5	10
7.5	7.5	10


7.5	7.5	12
9.5	7.5	12
9.5	9.5	12
7.5	9.5	12
7.5	7.5	12


7.5	7.5	10
7.5	7.5	12


7.5	9.5	10
7.5	9.5	12


9.5	7.5	10
9.5	7.5	12


9.5	9.5	10
9.5	9.5	12


7	7	12
9	7	12
9	9	12
7	9	12
7	7	12


7	7	14
9	7	14
9	9	14
7	9	14
7	7	14


7	7	12
7	7	14


7	9	12
7	9	14


9	7	12
9	7	14


9	9	12
9	9	14


6.5	6.5	14
8.5	6.5	14
8.5	8.5	14
6.5	8.5	14
6.5	6.5	14


6.5	6.5	16
8.5	6.5	16
8.5	8.5	16
6.5	8.5	16
6.5	6.5	16


6.5	6.5	14
6.5	6.5	16


6.5	8.5	14
6.5	8.5	16


8.5	6.5	14
8.5	6.5	16


8.5	8.5	14
8.5	8.5	16


6	6	16
8	6	16
8	8	16
6	8	16
6	6	16


6	6	18
8	6	18
8	8	18
6	8	18
6	6	18


6	6	16
6	6	18


6	8	16
6	8	18


8	6	16
8	6	18


8	8	16
8	8	18


5.5	5.5	18
7.5	5.5	18
7.5	7.5	18
5.5	7.5	18
5.5	5.5	18


5.5	5.5	20
7.5	5.5	20
7.5	7.5	20
5.5	7.5	20
5.5	5.5	20


5.5	5.5	18
5.5	5.5	20


5.5	7.5	18
5.5	7.5	20


7.5	5.5	18
7.5	5.5	20


7.5	7.5	18
7.5	7.5	20


