0	14	0
5	14	0
5	19	0
0	19	0
0	14	0


0	14	22
5	14	22
5	19	22
0	19	22
0	14	22


0	14	0
0	14	22


0	19	0
0	19	22


5	14	0
5	14	22


5	19	0
5	19	22


5	10	0
10	10	0
10	15	0
5	15	0
5	10	0


5	10	12
10	10	12
10	15	12
5	15	12
5	10	12


5	10	0
5	10	12


5	15	0
5	15	12


10	10	0
10	10	12


10	15	0
10	15	12


5	10	16
10	10	16
10	15	16
5	15	16
5	10	16


5	10	22
10	10	22
10	15	22
5	15	22
5	10	22


5	10	16
5	10	22


5	15	16
5	15	22


10	10	16
10	10	22


10	15	16
10	15	22


7	0	0
12	0	0
12	8	0
7	8	0
7	0	0


7	0	22
12	0	22
12	8	22
7	8	22
7	0	22


7	0	0
7	0	22


7	8	0
7	8	22


12	0	0
12	0	22


12	8	0
12	8	22


10	12	0
20	12	0
20	17	0
10	17	0
10	12	0


10	12	22
20	12	22
20	17	22
10	17	22
10	12	22


10	12	0
10	12	22


10	17	0
10	17	22


20	12	0
20	12	22


20	17	0
20	17	22


15	0	6
20	0	6
20	10	6
15	10	6
15	0	6


15	0	22
20	0	22
20	10	22
15	10	22
15	0	22


15	0	6
15	0	22


15	10	6
15	10	22


20	0	6
20	0	22


20	10	6
20	10	22


